PointID,PointIDtied,BirdID,Use,Sex,Age,Dispersal,County,Latitude,Longitude,Date,Year,Date5,PerchType5,DetailPerchType5,PerchH5,Water5,WaterType5,Ditch1W5,Ditch1Dbelow5,Ditch2W5,Ditch2Dbelow5,DitchWavg5,DitchDbelowAvg5,WaterBodyArea5,FloodFieldArea5,Water1D5,Water2D5,Water3D5,WaterDavg5,Crops5,CropType5,Tilled5,Burned5,OtherFeatures5,Date11,PerchType11,DetailPerchType11,PerchH11,Water11,WaterType11,Ditch1W11,Ditch1Dbelow11,Ditch2W11,Ditch2Dbelow11,DitchWavg11,DitchDbelowAvg11,WaterBodyArea11,FloodFieldArea11,Water1D11,Water2D11,Water3D11,WaterDavg11,Crops11,CropType11,Tilled11,Burned11,OtherFeatures11,Date100,Wire100,LowWire100,TallWire100,WireAvg100,WoodyPerches100,WoodyAvg100,WoodyTall100,NonnatPerches100,NonnatAvg100,NonnatTall100,TotPerches100,Ditches100,Ditch1W100,Ditch1D100,Ditch2W100,Ditch2D100,Ditch3W100,Ditch3D100,Ditch4W100,Ditch4D100,Ditch5W100,Ditch5D100,DitchWavg100,DitchDavg100,DitchWtot100,DitchDtot100,Grass1W100,Grass1H100,Grass2W100,Grass2H100,Grass3W100,Grass3H100,Grass4W100,Grass4H100,Grass5W100,Grass5H100,Grass6W100,Grass6H100,ShortGrass100,TallGrass100,GrassHdiff250,GrassWavg100,GrassHavg100,GrassWtot100,Notes100,Date250,Wire250,LowWire250,TallWire250,WireAvg250,WoodyPerches250,WoodyAvg250,WoodyTall250,NonnatPerches250,NonnatAvg250,NonnatTall250,TotalPerches250,Ditches250,Ditch1W250,Ditch1D250,Ditch2W250,Ditch2D250,Ditch3W250,Ditch3D250,Ditch4W250,Ditch4D250,Ditch5W250,Ditch5D250,DitchWavg250,DitchDavg250,DitchWtot250,DitchDtot250,Grass1W250,Grass1H250,Grass2W250,Grass2H250,Grass3W250,Grass3H250,Grass4W250,Grass4H250,Grass5W250,Grass5H250,Grass6W250,Grass6H250,ShortGrass250,TallGrass250,GrassHdiff250,GrassWavg250,GrassHavg250,GrassWtot250,Notes250,Data Questions,Corn,Cotton,Rice,Soybean,Fallow/Idle Cropland,Developed,Forested,Corn500,Cotton500,Rice500,Soy500,Fallow500,Develop500,Forest500
Ricola Ran 8,Ricola8,Ricola,0,M,ASY,,,35.84484,-90.90128,1/29/2018,2,1/29/2018,wire,utility wire,6.5,0,none,,,,,0,0,,,,,,0,1,soy,1,0,,1/29/2018,wire,utility wire,6.5,0,none,,,,,0,0,,,,,,0,1,soy,1,0,,,300,,,10,2,12,12,15,1,2.5,17,4,2.5,0.5,6,2,5,2,2,1,,,3.875,1.375,15.5,5.5,0.5,0.01,6,0.05,8,0.05,2,0.05,,,,,0,0.05,0.05,4.125,0.04,16.5,,,750,,,10,2,12,12,19,1,2.5,21,4,2.5,0.5,6,2,5,2,2,1,,,3.875,1.375,15.5,5.5,0.5,0.01,6,0.05,8,0.05,2,0.05,,,,,0,0.05,0.05,4.125,0.04,16.5,,,0,0,293400,400500,16200,75600,900,0,0,37.29977117,50.91533181,2.059496568,9.610983982,0.114416476
Ricola Obs 9,Ricola9,Ricola,1,M,ASY,,,35.84834,-90.90412,2/13/2018,2,2/13/2018,natural,shrub,2.25,1,ditch,2,1,,,2,1,,,0.4,,,0.4,1,rice,0,0,crop unknown,2/13/2018,natural,shrub,2.25,1,ditch,2,1,,,2,1,,,0.4,,,0.4,1,rice,0,0,crop unknown; flooded field patches outside of radius,,0,,,0,1,3,3,0,0,,1,1,5,1.5,,,,,,,,,5,1.5,5,1.5,0.5,0.01,,,,,,,,,,,0,0.05,0.05,0.5,0.01,0.5,,,0,,,0,1,3,3,0,0,,1,1,5,1.5,,,,,,,,,5,1.5,5,1.5,0.5,0.01,,,,,,,,,,,0,0.01,0.01,0.5,0.01,0.5,,,0,0,288900,410400,15300,67500,900,0,0,36.89655172,52.4137931,1.954022989,8.620689655,0.114942529
Ricola Ran 9,Ricola9,Ricola,0,M,ASY,,,35.84696,-90.90514,2/13/2018,2,2/13/2018,natural,tree,2.75,1,ditch,6,2,,,6,2,,,0.75,,,0.75,0,none,,,,2/13/2018,natural,tree,2.75,1,ditch,6,2,,,6,2,,,0.75,,,0.75,1,rice,0,0,harvested rice,,0,,,0,0,0,,3,1,1.5,3,1,5,1.5,,,,,,,,,5,1.5,5,1.5,0.5,0.01,,,,,,,,,,,0,0.05,0.05,0.5,0.01,0.5,,,100,,,10,0,0,,5,1,1.5,5,1,5,1.5,,,,,,,,,5,1.5,5,1.5,0.5,0.01,,,,,,,,,,,0,0.01,0.01,0.5,0.01,0.5,,,0,0,293400,400500,16200,75600,900,0,0,37.29977117,50.91533181,2.059496568,9.610983982,0.114416476
Rocjaw Obs 1,Rocjaw1,Rocjaw,1,M,ASY,0,,35.84081,-90.46453,11/7/2017,2,11/7/2017,wire,utility wire,8,0,none,,,,,0,0,,,,,,0,1,soy,0,0,,11/7/2017,wire,utility wire,8,0,none,,,,,0,0,,,,,,0,1,soy,0,0,,,200,8,10,9,0,0,,0,0,,0,2,2.5,0.5,2.5,0.7,,,,,,,2.5,0.6,5,1.2,2.5,0.15,2,0.13,,,,,,,,,,,0,2.25,0.14,4.5,,,500,8,10,9,100,3,9,8,2,9,108,4,2.5,0.5,2.5,0.7,18,2.5,2.6,1.4,,,6.4,1.275,25.6,5.1,2.5,0.15,2,0.13,3,1.1,2,0.4,,,,,,,0,2.375,0.445,9.5,,,0,279900,0,424800,7200,62100,6300,0,35.87081892,0,54.44059977,0.92272203,7.958477509,0.807381776
Rocjaw Ran 1,Rocjaw1,Rocjaw,0,M,ASY,0,,35.842955,-90.463108,11/7/2017,2,11/7/2017,stubble,soy stubble,0.75,0,none,,,,,0,0,,,,,,0,1,soy,0,0,full soybean plant perch,11/7/2017,stubble,soy stubble,0.75,0,none,,,,,0,0,,,,,,0,1,soy,0,0,full soybean plant perch,,0,,,0,51,1.5,2.6,0,0,,51,1,18,2.5,,,,,,,,,18,2.5,18,2.5,3,1.1,,,,,,,,,,,,,0,3,1.1,3,,,417,8,10,9,101,3,18,5,2.2,2.2,106,4,18,2.5,2.6,1.4,2.6,0.9,4.4,1.9,,,6.9,1.675,27.6,6.7,3,1.1,2,0.4,3.6,0.2,4.8,0.5,,,,,,,0,3.35,0.55,13.4,,,0,471600,0,211500,3600,71100,0,0,62.2327791,0,27.90973872,0.475059382,9.382422803,0
Rocjaw Obs 10,Rocjaw10,Rocjaw,1,M,ASY,0,,35.83802,-90.46474,3/9/2018,2,3/9/2018,wire,utility wire,8,0,none,,,,,0,0,,,,,,0,1,soy,1,0,lower wire perch,3/9/2018,wire,utility wire,8,0,none,,,,,0,0,,,,,,0,1,soy,1,0,lower wire perch,,400,8,10,9,7,8,12,4,1.5,2.4,11,2,4,0.4,2.3,0.6,,,,,,,3.15,0.5,6.3,1,3.2,0.15,1.8,0.13,,,,,,,,,,,0,2.5,0.14,5,,,960,8,10,9,57,8,20,28,2.2,5,85,4,4,0.4,2.3,0.6,3.5,0.8,4.5,1,,,3.575,0.7,14.3,2.8,3.2,0.15,1.8,0.13,1.5,0.01,2.5,0.15,,,,,,,0,2.25,0.11,9,,,0,279900,0,424800,7200,62100,6300,0,35.87081892,0,54.44059977,0.92272203,7.958477509,0.807381776
Rocjaw Ran 10,Rocjaw10,Rocjaw,0,M,ASY,0,,35.83572,-90.46458,3/9/2018,2,3/9/2018,wire,utility wire,10,0,none,,,,,0,0,,,,,,0,0,none,,,upper utility wire perch; short grassy roadside of company building; shallow ditch,3/9/2018,wire,utility wire,10,0,none,,,,,0,0,,,,,,0,0,none,,,upper utility wire perch; short grassy roadside of company building; shallow ditch,,350,8,10,9,0,0,,1,1.5,1.5,1,2,4,1,2,0.4,,,,,,,3,0.7,6,1.4,4.5,0.5,4.5,0.5,,,,,,,,,,,0,4.5,0.5,9,,,1240,8,16,12,101,14,30,30,2.2,5,131,4,4,1,2,0.4,3.5,0.8,4.5,1,,,3.5,0.8,14,3.2,4.5,0.5,4.5,0.15,1.5,0.1,2.5,0.2,,,,,,,0,3.25,0.2375,13,,,0,192600,0,527400,26100,34200,900,0,24.65437788,0,67.51152074,3.341013825,4.377880184,0.115207373
Rocjaw Obs 2,Rocjaw2,Rocjaw,1,M,ASY,0,,35.84196,-90.4646,11/26/2017,2,11/26/2017,natural,tree,6,0,none,,,,,0,0,,,,,,0,1,cotton,1,0,cotton mixed with grasses,11/26/2017,natural,tree,6,0,none,,,,,0,0,,,,,,0,1,cotton,1,0,cotton mixed with grasses,,200,8,10,9,51,2,4.2,3,2,2.2,54,3,2.6,1.4,4.4,1.9,2.6,0.9,,,,,3.2,1.4,9.6,4.2,2,0.4,4.8,0.5,3.6,0.2,,,,,,,,,0,3.466666667,0.366666667,10.4,,,630,8,10,9,101,2,18,6,3,9,107,4,2.6,1.4,2.6,0.9,4.4,1.9,18,2.5,,,6.9,1.675,27.6,6.7,2,0.4,3.6,0.2,4.8,0.5,3,1.1,,,,,,,0,3.35,0.55,13.4,,,0,279900,0,424800,7200,62100,6300,0,35.87081892,0,54.44059977,0.92272203,7.958477509,0.807381776
Rocjaw Ran 2,Rocjaw2,Rocjaw,0,M,ASY,0,,35.84399,-90.46432,11/26/2017,2,11/26/2017,natural,tree,15,0,none,,,,,0,0,,,,,,0,1,cotton,1,0,,11/26/2017,natural,tree,15,0,none,,,,,0,0,,,,,,0,1,cotton,1,0,,,300,8,10,9,1,18,18,2,2.2,2.2,3,2,2.6,0.6,2.6,0.9,,,,,,,2.6,0.75,5.2,1.5,3.2,0.2,3.6,0.2,,,,,,,,,,,0,3.4,0.2,6.8,,,700,8,10,9,101,3,18,5,2.2,2.2,106,4,18,2.5,2.6,0.6,2.6,0.9,4.4,1.9,,,6.9,1.475,27.6,5.9,3,1.1,3.2,0.2,3.6,0.2,4.8,0.5,,,,,,,0,3.65,0.5,14.6,,,0,192600,0,527400,26100,34200,900,0,24.65437788,0,67.51152074,3.341013825,4.377880184,0.115207373
Rocjaw Obs 3,Rocjaw3,Rocjaw,1,M,ASY,0,,35.84129,-90.46443,12/4/2017,2,12/4/2017,wire,utility wire,6.5,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,harvested cotton,12/4/2017,wire,utility wire,6.5,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,harvested cotton,,200,8,10,9,51,3,9,2,2.2,2.2,53,3,2.8,0.5,2.5,0.7,2.6,1.4,,,,,2.633333333,0.866666667,7.9,2.6,2.5,0.15,2,0.13,2,0.4,,,,,,,,,0,2.166666667,0.226666667,6.5,,,500,8,10,9,101,3,9,8,2,9,109,4,2.5,0.5,2.5,0.7,2.6,1.4,18,2.5,,,6.4,1.275,25.6,5.1,2.5,0.15,2,0.13,2,0.4,3,1.1,,,,,,,0,2.375,0.445,9.5,,,0,279900,0,424800,7200,62100,6300,0,35.87081892,0,54.44059977,0.92272203,7.958477509,0.807381776
Rocjaw Ran 3,Rocjaw3,Rocjaw,0,M,ASY,0,,35.83973,-90.46374,12/4/2017,2,12/4/2017,stubble,cotton stubble,0.35,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,harvested cotton,12/4/2017,stubble,cotton stubble,0.35,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,harvested cotton,,220,8,10,9,0,0,,2,1,2.2,2,1,2.5,0.5,,,,,,,,,2.5,0.5,2.5,0.5,2.5,0.15,,,,,,,,,,,,,0,2.5,0.15,2.5,,,520,8,10,9,100,1.4,9,6,5,9,106,3,2.5,0.5,2.5,0.7,18,2.5,,,,,7.666666667,1.233333333,23,3.7,2,0.13,2.5,0.15,3,1.1,,,,,,,,,0,2.5,0.46,7.5,,,0,192600,0,527400,26100,34200,900,0,24.65437788,0,67.51152074,3.341013825,4.377880184,0.115207373
Rocjaw Obs 4,Rocjaw4,Rocjaw,1,M,ASY,0,,35.83651,-90.46684,12/5/2017,2,12/5/2017,wire,utility wire,8,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,,12/5/2017,wire,utility wire,8,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,,,300,8,10,9,22,5,26,4,0.8,1,26,2,3.5,0.8,4.5,1,,,,,,,4,0.9,8,1.8,1.5,0.01,2.5,0.15,,,,,,,,,,,0,2,0.08,4,,,750,8,16,12,101,11,26,18,4,7,119,2,3.5,0.8,4.5,1,,,,,,,4,0.9,8,1.8,1.5,0.1,2.5,0.2,,,,,,,,,,,0,2,0.15,4,,,0,673200,0,48600,900,29700,21600,0,86.97674419,0,6.279069767,0.11627907,3.837209302,2.790697674
Rocjaw Ran 4,Rocjaw4,Rocjaw,0,M,ASY,0,,35.837877,-90.465759,12/5/2017,2,12/5/2017,stubble,cotton stubble,0.25,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,,12/5/2017,stubble,cotton stubble,0.25,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,,,200,8,10,9,51,8,20,28,2.2,5,79,1,2.3,0.6,,,,,,,,,2.3,0.6,2.3,0.6,1.8,0.13,,,,,,,,,,,,,0,1.8,0.13,1.8,,,1210,8,16,12,65,7,20,37,2.2,5,102,4,4,0.4,2.3,0.6,3.5,0.8,4.5,1,,,3.575,0.7,14.3,2.8,3.2,0.15,1.8,0.13,1.5,0.01,2.5,0.15,,,,,,,0,2.25,0.11,9,,,0,693000,0,52200,0,27000,0,0,89.74358974,0,6.75990676,0,3.496503497,0
Rocjaw Obs 5,Rocjaw5,Rocjaw,1,M,ASY,0,,35.83609,-90.46717,12/15/2017,2,12/15/2017,wire,utility wire,12,0,none,,,,,0,0,,,,,,0,0,none,,,in front yard of house with trees,12/15/2017,wire,utility wire,12,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,in front yard of house with trees; harvested cotton on edge of radius,,450,14,16,15,51,20,30,10,1,5,61,2,3.5,0.8,4.5,1,,,,,,,4,0.9,8,1.8,1.5,0.01,0.5,0.15,,,,,,,,,,,0,1,0.08,2,,,1260,8,16,12,101,11,30,18,4,7,119,2,3.5,0.8,4.5,1,,,,,,,4,0.9,8,1.8,1.5,0.1,2.5,0.2,,,,,,,,,,,0,2,0.15,4,,,0,673200,0,48600,900,29700,21600,0,86.97674419,0,6.279069767,0.11627907,3.837209302,2.790697674
Rocjaw Ran 5,Rocjaw5,Rocjaw,0,M,ASY,0,,35.83566,-90.46506,12/15/2017,2,12/15/2017,stubble,cotton stubble,0.5,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,harvested cotton,12/15/2017,stubble,cotton stubble,0.5,0,none,,,,,0,0,,,,,,0,1,cotton,0,0,harvested cotton,,290,8,10,9,0,0,,8,1,2,8,4,4,1,2,0.4,3.5,0.8,4.5,1,,,3.5,0.8,14,3.2,4.5,0.5,4.5,0.15,1.5,0.1,2.5,0.2,,,,,,,0,3.25,0.2375,13,,,1440,8,16,12,55,20,26,26,6,60,81,4,4,1,2,0.4,3.5,0.8,4.5,1,,,3.5,0.8,14,3.2,4.5,0.5,4.5,0.15,1.5,0.1,2.5,0.2,,,,,,,0,3.25,0.2375,13,,,0,192600,0,527400,26100,34200,900,0,24.65437788,0,67.51152074,3.341013825,4.377880184,0.115207373
Rocjaw Obs 6,Rocjaw6,Rocjaw,1,M,ASY,0,,35.83666,-90.46751,12/29/2017,2,12/29/2017,wire,utility wire,7,1,ditch,2.75,0.75,4.5,0.5,3.625,0.625,,,0.3,0.5,,0.4,0,none,,,yard with short grasses; ditch partially frozen,12/29/2017,wire,utility wire,7,1,ditch,2.75,0.75,4.5,0.5,3.625,0.625,,,0.3,0.5,,0.4,0,none,,,yard with short grasses; ditch partially frozen,,490,8,16,12,51,11,25,10,1,1.25,61,2,3.5,0.8,4.5,1,,,,,,,4,0.9,8,1.8,1.5,0.01,2.5,0.15,,,,,,,,,,,0,2,0.08,4,,,1090,8,16,12,101,11,30,18,4,7,119,2,3.5,0.8,4.5,1,,,,,,,4,0.9,8,1.8,1.5,0.1,2.5,0.2,,,,,,,,,,,0,2,0.15,4,,,0,673200,0,48600,900,29700,21600,0,86.97674419,0,6.279069767,0.11627907,3.837209302,2.790697674
Rocjaw Ran 6,Rocjaw6,Rocjaw,0,M,ASY,0,,35.83608,-90.467134,12/29/2017,2,12/29/2017,wire,utility wire,14,0,none,,,,,0,0,,,,,,0,0,none,,,perched on lower of high voltage power lines; over yard with short grasses,12/29/2017,wire,utility wire,14,0,none,,,,,0,0,,,,,,0,0,none,,,perched on lower of high voltage power lines; over yard with short grasses,,450,14,16,15,51,20,30,10,1,5,61,2,3.5,0.8,4.5,1,,,,,,,4,0.9,8,1.8,1.5,0.01,2.5,0.15,,,,,,,,,,,0,2,0.08,4,,,1260,8,16,12,101,11,30,18,4,7,119,2,3.5,0.8,4.5,1,,,,,,,4,0.9,8,1.8,1.5,0.1,2.5,0.2,,,,,,,,,,,0,2,0.15,4,,,0,693000,0,52200,0,27000,0,0,89.74358974,0,6.75990676,0,3.496503497,0
Rocjaw Obs 7,Rocjaw7,Rocjaw,1,M,ASY,0,,35.83854,-90.46197,1/30/2018,2,1/30/2018,natural,tree,4,1,ditch,6.5,2.1,,,6.5,2.1,,,0.25,,,0.25,0,none,,,brush/trees at edge of ditch,1/30/2018,natural,tree,4,1,ditch,6.5,2.1,,,6.5,2.1,,,0.25,,,0.25,1,soy,1,0,brush/trees at edge of ditch,,0,,,0,51,2,3.6,0,0,,51,1,18,2.5,,,,,,,,,18,2.5,18,2.5,3,1.1,,,,,,,,,,,,,0,3,1.1,3,,,300,8,10,9,101,2.5,9,3,2.5,9,104,3,18,2.5,4,0.4,2.3,0.6,,,,,8.1,1.166666667,24.3,3.5,3,1.1,3.2,0.15,1.8,0.13,,,,,,,,,0,2.666666667,0.46,8,,,0,279900,0,424800,7200,62100,6300,0,35.87081892,0,54.44059977,0.92272203,7.958477509,0.807381776
Rocjaw Ran 7,Rocjaw7,Rocjaw,0,M,ASY,0,,35.83638,-90.46045,1/30/2018,2,1/30/2018,stubble,soy stubble,0.25,0,none,,,,,0,0,,,,,,0,1,soy,1,0,,1/30/2018,stubble,soy stubble,0.25,0,none,,,,,0,0,,,,,,0,1,soy,1,0,,,200,8,10,9,20,2.5,3,0,0,,20,3,2,0.2,1.5,0.2,18,2.5,,,,,7.166666667,0.966666667,21.5,2.9,4.5,0.3,0.5,0,3,1.1,,,,,,,,,0,2.666666667,0.466666667,8,,,500,8,10,9,60,2.5,3,4,14,20,64,3,2,0.2,1.5,0.2,18,2.5,,,,,7.166666667,0.966666667,21.5,2.9,4.5,0.3,0.5,0,3,1.1,,,,,,,,,0,2.666666667,0.466666667,8,,,0,192600,0,527400,26100,34200,900,0,24.65437788,0,67.51152074,3.341013825,4.377880184,0.115207373
Rocjaw Obs 8,Rocjaw8,Rocjaw,1,M,ASY,0,,35.84918,-90.46451,2/5/2018,2,2/5/2018,wire,utility wire,12,1,ditch,2,0.5,,,2,0.5,,,0.001,,,0.001,1,soy,1,0,,2/5/2018,wire,utility wire,12,1,ditch,2,0.5,,,2,0.5,,,0.001,,,0.001,1,soy,1,0,,,225,8,10,9,0,0,,1,0.5,0.5,1,2,2.6,0.9,2.6,0.6,,,,,,,2.6,0.75,5.2,1.5,2,0.4,2,0.5,,,,,,,,,,,0,2,0.45,4,,,600,8,10,9,4,8,17,8,4,7,12,2,2.6,0.9,2.6,0.6,,,,,,,2.6,0.75,5.2,1.5,2,0.4,2,0.5,,,,,,,,,,,0,2,0.45,4,,,0,476100,0,214200,3600,68400,0,0,62.45572609,0,28.09917355,0.472255018,8.972845336,0
Rocjaw Ran 8,Rocjaw8,Rocjaw,0,M,ASY,0,,35.85019,-90.46473,2/5/2018,2,2/5/2018,natural,tree,9,0,none,,,,,0,0,,,,,,0,0,none,,,,2/5/2018,natural,tree,9,0,none,,,,,0,0,,,,,,0,1,soy,1,0,,,200,8,10,9,4,8,17,8,4,7,12,2,2.6,0.9,2.6,0.6,,,,,,,2.6,0.75,5.2,1.5,2,0.4,2,0.5,,,,,,,,,,,0,2,0.45,4,,,720,8,10,9,4,8,17,13,1.2,7,17,4,2.6,0.9,2.6,0.6,2.3,0.4,2.2,0.3,,,2.425,0.55,9.7,2.2,2,0.15,2,0.15,3.2,0.25,2.6,0.15,,,,,,,0,2.45,0.175,9.8,,,0,471600,0,211500,3600,71100,0,0,62.2327791,0,27.90973872,0.475059382,9.382422803,0
Rocjaw Obs 9,Rocjaw9,Rocjaw,1,M,ASY,0,,35.83678,-90.47202,2/16/2018,2,2/16/2018,wire,utility wire,9.75,1,ditch,3,2.25,,,3,2.25,,,0.5,,,0.5,0,none,,,weedy ditch edge,2/16/2018,wire,utility wire,9.75,1,ditch,3,2.25,,,3,2.25,,,0.5,,,0.5,0,none,,,weedy ditch edge,,200,8,10,9,13,1,2.5,4,1,1.4,17,3,12,2,8,1.5,0.5,2.5,,,,,6.833333333,2,20.5,6,4.8,1.1,1.2,0.12,1.6,0.27,,,,,,,,,0,2.533333333,0.496666667,7.6,,,500,8,10,9,22,1,2.5,6,0.8,1.4,28,3,12,2,8,1.5,0.5,2.5,,,,,6.833333333,2,20.5,6,4.8,1.1,1.2,0.12,1.6,0.27,,,,,,,,,0,2.533333333,0.496666667,7.6,,,0,673200,0,48600,900,29700,21600,0,86.97674419,0,6.279069767,0.11627907,3.837209302,2.790697674
Rocjaw Ran 9,Rocjaw9,Rocjaw,0,M,ASY,0,,35.83858,-90.47287,2/16/2018,2,2/16/2018,stubble,cotton stubble,0.25,1,flooded field,,,,,0,0,,1,0.02,,,0.02,1,cotton,0,0,harvested cotton,2/16/2018,stubble,cotton stubble,0.25,1,flooded field,,,,,0,0,,23,0.02,,,0.02,1,cotton,0,0,harvested cotton,,0,,,0,16,1,1,3,0.8,1.2,19,3,12,2,8,1.5,0.5,2.5,,,,,6.833333333,2,20.5,6,4.8,1.1,0.6,0.1,1.4,0.27,,,,,,,,,0,2.266666667,0.49,6.8,,,0,,,0,24,1,1,6,1.2,1.2,30,3,12,2,8,1.5,0.5,2.5,,,,,6.833333333,2,20.5,6,4.8,1.1,0.6,0.1,1.4,0.27,,,,,,,,,0,2.266666667,0.49,6.8,,,0,693000,0,52200,0,27000,0,0,89.74358974,0,6.75990676,0,3.496503497,0
Rudolph Obs 1,Rudolph1,Rudolph,1,M,ASY,,,35.60841,-90.84794,1/19/2018,2,1/19/2018,wire,utility wire,8,1,ditch,4,1.2,,,4,1.2,,,0.2,,,0.2,0,none,,,,1/19/2018,wire,utility wire,8,1,ditch,4,1.2,,,4,1.2,,,0.2,,,0.2,1,rice,1,0,,,200,7,8,7.5,48,1.7,7.5,0,0,,48,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,500,7,8,7.5,93,1.7,16,0,0,,93,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,900,0,601200,133200,12600,36900,0,0.114678899,0,76.60550459,16.97247706,1.605504587,4.701834862,0
Rudolph Ran 1,Rudolph1,Rudolph,0,M,ASY,,,35.60841,-90.84749,1/19/2018,2,1/19/2018,wire,utility wire,12,1,ditch,4,1.2,,,4,1.2,,,0.1,,,0.1,0,none,,,,1/19/2018,wire,utility wire,12,1,ditch,4,1.2,,,4,1.2,,,0.1,,,0.1,0,rice,1,0,,,200,7,8,7.5,41,1.7,10,0,0,,41,2,8.4,1.1,3.4,0.9,,,,,,,5.9,1,11.8,2,5.8,0.4,4.8,0.35,,,,,,,,,0.2,1.4,1.2,5.3,0.375,10.6,,,500,7,8,7.5,101,10,21,0,0,,101,2,8.4,1.1,3.4,0.9,,,,,,,5.9,1,11.8,2,5.8,0.4,4.8,0.35,,,,,,,,,0.2,1.4,1.2,5.3,0.375,10.6,,,900,0,315000,410400,30600,29700,0,0.114416476,0,40.04576659,52.17391304,3.890160183,3.775743707,0
Rudolph Obs 2,Rudolph2,Rudolph,1,M,ASY,,,35.6084,-90.84839,1/23/2018,2,1/23/2018,wire,utility wire,6.5,1,ditch,2.2,1.5,,,2.2,1.5,,,0.23,,,0.23,0,none,,,mown levee,1/23/2018,wire,utility wire,6.5,1,ditch,2.2,1.5,,,2.2,1.5,,,0.23,,,0.23,1,rice,0,0,mown levee and roadside with very short rice stubble,,200,7,8,7.5,37,1.7,7.5,0,0,,37,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,500,7,8,7.5,58,1.7,8,0,0,,58,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,900,0,601200,133200,12600,36900,0,0.114678899,0,76.60550459,16.97247706,1.605504587,4.701834862,0
Rudolph Ran 2,Rudolph2,Rudolph,0,M,ASY,,,35.60863,-90.84914,1/23/2018,2,1/23/2018,stubble,rice stubble,0.3,1,flooded field,,,,,0,0,,39,0.03,,,0.03,1,rice,0,0,flooded rice field,1/23/2018,stubble,rice stubble,0.3,1,ditch,3,2,,,3,2,,200,0.17,0.03,,0.1,1,rice,0,0,flooded rice field,,200,7,8,7.5,33,1.7,7.5,0,0,,33,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,500,7,8,7.5,54,1.7,8,0,0,,54,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,900,0,315000,410400,30600,29700,0,0.114416476,0,40.04576659,52.17391304,3.890160183,3.775743707,0
Rudolph Obs 3,Rudolph3,Rudolph,1,M,ASY,,,35.60836,-90.84863,2/9/2018,2,2/9/2018,wire,utility wire,6.75,1,ditch,2,1.75,,,2,1.75,,,0.15,,,0.15,0,none,,,,2/9/2018,wire,utility wire,6.75,1,ditch,2,1.75,,,2,1.75,,5,0.15,0.01,,0.08,1,rice,0,0,"planed, flooded rice field",,200,7,8,7.5,37,1.7,7.5,0,0,,37,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,500,7,8,7.5,58,1.7,8,0,0,,58,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,900,0,601200,133200,12600,36900,0,0.114678899,0,76.60550459,16.97247706,1.605504587,4.701834862,0
Rudolph Ran 3,Rudolph3,Rudolph,0,M,ASY,,,35.6077,-90.84844,2/9/2018,2,2/9/2018,stubble,rice stubble,0.43,0,none,,,,,0,0,,,,,,0,1,rice,0,0,planed rice field,2/9/2018,stubble,rice stubble,0.43,1,ditch,2,1.75,,,2,1.75,,1,0.15,0.01,,0.08,1,rice,0,0,planed rice field,,0,,,0,0,0,,0,0,,0,0,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,460,7,8,7.5,50,1.7,8,0,0,,50,2,8.4,1.5,3.1,0.9,,,,,,,5.75,1.2,11.5,2.4,5.8,0.5,5.1,0.25,,,,,,,,,0.2,1.4,1.2,5.45,0.375,10.9,,,900,0,315000,410400,30600,29700,0,0.114416476,0,40.04576659,52.17391304,3.890160183,3.775743707,0
